no,category,color,도로명전체주소,brand,상세영업상태명,소재지전체주소,영업상태명,openDate,closeDate,latitude,longitude
581,hospital,red,"인천광역시 연수구 송도과학로27번길 55, A동 311호 (송도동, 캠퍼스타운애비뉴)",송도캠퍼스약국,영업중,,운영중,20160531,,37.3880544,126.6651321
582,hospital,red,"인천광역시 연수구 해돋이로 168-15, 103호 (송도동, 글로벌시티프라자)",씨티온누리약국,영업중,,운영중,20171013,,37.3962886,126.6461775
583,hospital,red,"인천광역시 연수구 컨벤시아대로230번길 42, 송도아라플라자 102-1호 (송도동)",퍼스트약국,영업중,인천광역시 연수구 송도동 98번지 2호 송도아라플라자,운영중,20171226,,37.3902328,126.6311149
584,hospital,red,"인천광역시 연수구 해돋이로 168, 102호 (송도동, 혜인프라자)",서울온누리약국,영업중,,운영중,20170929,,37.3909843,126.6508366
585,hospital,red,"인천광역시 연수구 컨벤시아대로 165, 5층 (송도동, 동북아트레이드타워)",송도니트약국,영업중,,운영중,20170520,,37.392921,126.646044
586,hospital,red,"인천광역시 연수구 송도문화로28번길 28, 203동 208호 (송도동, 송도글로벌캠퍼스푸르지오)",한마음약국,영업중,,운영중,20160418,,37.3772435,126.6546055
587,hospital,red,"인천광역시 연수구 하모니로36번길 1, 104,105호 (송도동)",단비약국,폐업,,폐업 등,20151109,20160502,37.3915502,126.6512361
588,hospital,red,"인천광역시 연수구 송도과학로27번길 55, A동 107호 (송도동, 롯데캐슬캠퍼스타운)",캠퍼스메이플약국,영업중,,운영중,20170209,,37.3880544,126.6651321
589,hospital,red,"인천광역시 연수구 송도문화로84번길 24, 209호 (송도동, 송도에듀포레푸르지오)",송도우리약국,폐업,,폐업 등,20161024,20170313,37.3918673,126.6525059
590,hospital,red,"인천광역시 연수구 해돋이로 167, 103호 (송도동, 힐링플라자)",송도더사랑약국,폐업,,폐업 등,20160411,20171212,37.3909843,126.6508366
591,hospital,red,"인천광역시 연수구 컨벤시아대로130번길 14, 305호 (송도동, 송도 메디컬타워)",마에스트로박의원,영업중,,운영중,20151021,,37.3930369,126.6448037
592,hospital,red,"인천광역시 연수구 하모니로36번길 1, 3층 (송도동)",송도마취통증의학과의원,영업중,,운영중,20150720,,37.3915502,126.6512361
593,hospital,red,"인천광역시 연수구 신송로 165-14, 404호 (송도동, 더파라곤)",한양소아청소년과의원,영업중,인천광역시 연수구 송도동 21번지 4호,운영중,19950209,,37.3954916,126.6499712
594,hospital,red,"인천광역시 연수구 컨벤시아대로 165, 3층, 5층 (송도동, 동북아트레이드타워)",연수김안과의원,영업중,인천광역시 연수구 송도동 6번지 10호,운영중,19950419,,37.392921,126.646044
595,hospital,red,"인천광역시 연수구 신송로 122, 308호 (송도동, 송도프라자)",서울메디칼소아청소년과의원,영업중,송도동,운영중,20051129,,37.3957141,126.6524444
596,hospital,red,"인천광역시 연수구 신송로 121, 405호 (송도동, 센타프라자)",에코이비인후과의원,영업중,송도동,운영중,20060310,,37.3952607,126.6518754
597,hospital,red,"인천광역시 연수구 컨벤시아대로 69, 401,2,3,4,5호 (송도동, 송도밀레니엄)",PNC안과의원,영업중,송도동,운영중,20060314,,37.3956611,126.6509535
598,hospital,red,"인천광역시 연수구 컨벤시아대로 69, 4층 (송도동, 밀레니엄빌딩)",송도이.이.주내과의원,영업중,송도동,운영중,20060323,,37.3956611,126.6509535
599,hospital,red,"인천광역시 연수구 해돋이로 107 (송도동,송도더�� 퍼스트월드 4D동(H동) 73호)",서울헬스케어의원,폐업,인천광역시 연수구 송도동 4번지 1호 송도더�� 퍼스트월드 4D동(H동) 73호,폐업 등,20090313,20110302,37.3910848,126.6480396
600,hospital,red,"인천광역시 연수구 하모니로36번길 1, 3.4층 (송도동, 자앤갤러리)",송도정형외과.마취통증의학과의원,폐업,인천광역시 연수구 송도동 3번지 22호 자앤갤러리 3층,폐업 등,20090324,20150712,37.3915502,126.6512361
601,hospital,red,"인천광역시 연수구 컨벤시아대로 69, 4층 (송도동, 밀레니엄빌딩)",송도정형외과의원,영업중,인천광역시 연수구 송도동 3번지 1호 밀레니엄빌딩 4층 406호 407호,운영중,20091214,,37.3956611,126.6509535
602,hospital,red,인천광역시 연수구 해돋이로 102 (송도동),정부순의원,영업중,인천광역시 연수구 송도동 3번지 23호,운영중,20091224,,37.3913749,126.6488677
603,hospital,red,"인천광역시 연수구 인천타워대로54번길 13, 2층 (송도동, 헤승메디피아)",이화웰봄소아청소년과의원,영업중,인천광역시 연수구 송도동 9번지 18호 해승메디피아 201호,운영중,20091231,,37.3791286,126.6463495
604,hospital,red,"인천광역시 연수구 컨벤시아대로 69, 401호 (송도동, 밀레니엄빌딩)",송도스타피부과의원,영업중,인천광역시 연수구 송도동 3번지 1호 밀레니엄빌딩 410호,운영중,20100216,,37.3956611,126.6509535
605,hospital,red,"인천광역시 연수구 해돋이로 107, H동 76,77호 (송도동, 더샵퍼스트월드)",하얀나라피부과의원,영업중,"인천광역시 연수구 송도동 4번지 1호 더샵퍼스트월드 H동상가 76호, 77호",운영중,20100224,,37.3910848,126.6480396
606,hospital,red,"인천광역시 연수구 컨벤시아대로 69, 409호 (송도동, 밀레니엄빌딩)",코아이비인후과의원,영업중,인천광역시 연수구 송도동 3번지 1호 밀레니엄빌딩 409호,운영중,20100315,,37.3956611,126.6509535
607,hospital,red,"인천광역시 연수구 인천타워대로54번길 9, 505호 (송도동, 에몬스플라자)",세원정형외과의원,영업중,인천광역시 연수구 송도동 9번지 19호,운영중,20100623,,37.3788896,126.6460929
608,hospital,red,"인천광역시 연수구 컨벤시아대로 81, 302호 (송도동, 드림시티)",아이사랑소아청소년과의원,영업중,인천광역시 연수구 송도동 3번지 2호 드림시티 3층 302호,운영중,20110121,,37.3949014,126.6501562
609,hospital,red,"인천광역시 연수구 컨벤시아대로 69, 4층 411호 (송도동, 송도 밀레니엄)",연세소아청소년과의원,영업중,인천광역시 연수구 송도동 3번지 1호 밀레니엄 411호,운영중,20110128,,37.3956611,126.6509535
610,hospital,red,"인천광역시 연수구 컨벤시아대로 69, 5층 509호 (송도동, 송도밀레니엄)",미소지움피부과의원,영업중,인천광역시 연수구 송도동 3번지 1호 송도밀레미엄빌딩 5층 509호,운영중,20110321,,37.3956611,126.6509535
611,hospital,red,"인천광역시 연수구 신송로 121, 704호 (송도동, 센타프라자)",신피부과의원,영업중,인천광역시 연수구 송도동 3번지 4호 센타프라자 7층 704호,운영중,20110404,,37.3952607,126.6518754
612,hospital,red,"인천광역시 연수구 신송로 121 (송도동,센타프라자빌딩 7층 708호)",허브성형외과의원,폐업,인천광역시 연수구 송도동 3번지 4호 센타프라자빌딩 7층 708호,폐업 등,20110610,20110919,37.3954504,126.6516179
613,hospital,red,"인천광역시 연수구 컨벤시아대로 116 (송도동,대우월드마크 702동 2층 201호, 202호)",설레이는의원,영업중,"인천광역시 연수구 송도동 22번지 21호 대우월드마크 702동 2층 201호, 202호",운영중,20110802,,37.3932555,126.6462388
614,hospital,red,"인천광역시 연수구 신송로 122 (송도동,송도프라자 2층 201호)",미애로여성의원,폐업,인천광역시 연수구 송도동 2번지 6호 송도프라자 2층 201호,폐업 등,20110901,20120802,37.3957141,126.6524444
615,hospital,red,"인천광역시 연수구 신송로125번길 7, 4층 (송도동, 이리옴프라자)",연세최선내과의원,영업중,인천광역시 연수구 송도동 3번지 5호 두손이리옴프라자 4층,운영중,20110915,,37.3948805,126.6515593
616,hospital,red,"인천광역시 연수구 컨벤시아대로 69, 6층 608호 (송도동, 밀레니엄상가)",미앤아이의원,영업중,인천광역시 연수구 송도동 3번지 1호 밀레니엄상가 6층 608호,운영중,20110929,,37.3956611,126.6509535
617,hospital,red,"인천광역시 연수구 신송로 121 (송도동, 센타프라자 708호)",허브의원,폐업,,폐업 등,20111028,20140428,37.3954504,126.6516179
618,hospital,red,인천광역시 연수구 컨벤시아대로 81 (송도동),신비라인의원,영업중,인천광역시 연수구 송도동 3번지 2호 드림시티 3층 304호,운영중,20120119,,37.394591,126.6497562
619,hospital,red,"인천광역시 연수구 해돋이로 107, H동 3층 73호 (송도동, 더샵퍼스트월드)",송도그린의원,폐업,인천광역시 연수구 송도1동 4번지 1호 더샵퍼스트월드아파트 H동 73호,폐업 등,20120502,20170517,37.3910848,126.6480396
620,hospital,red,"인천광역시 연수구 신송로 122 (송도동,송도프라자 2층 201호)",송도여성의원,영업중,인천광역시 연수구 송도동 2번지 6호 송도프라자 2층 201호,운영중,20120802,,37.3957141,126.6524444
621,hospital,red,"인천광역시 연수구 컨벤시아대로 81, 312호 (송도동, 드림시티상가)",제이드비뇨기과의원,영업중,인천광역시 연수구 송도동 3번지 2호 드림시티빌딩 3층 312호,운영중,20120905,,37.3949014,126.6501562
622,hospital,red,인천광역시 연수구 하모니로 291 (송도동),의료법인 이원의료재단 이원의원,영업중,,운영중,20130208,,37.3788938,126.6388452
623,hospital,red,"인천광역시 연수구 센트럴로 263, 6층 (송도동, 아이비에스빌딩)",의료법인 루가의료재단 지안의원,영업중,인천광역시 연수구 송도동 29번지 13호 아이비에스빌딩 6~7층,운영중,20130208,,37.3982989,126.6337295
624,hospital,red,"인천광역시 연수구 컨벤시아대로 69 (송도동,밀레니엄상가 7층 706-1호)",라온정신건강의학과의원,영업중,인천광역시 연수구 송도동 3번지 1호 밀레니엄상가 7층 706-1호,운영중,20130225,,37.3955795,126.6511239
625,hospital,red,"인천광역시 연수구 해돋이로 107 (송도동,더샵퍼스트월드 H동상가 71-72호)",gsw마취통증의학과의원,영업중,인천광역시 연수구 송도동 4번지 1호 더샵퍼스트월드 H동상가 71-72호,운영중,20130228,,37.3910848,126.6480396
626,hospital,red,"인천광역시 연수구 해돋이로 161, 303, 304호 (송도동, 세종프라자)",송도미소소아청소년과의원,영업중,,운영중,20140121,,37.3909843,126.6508366
627,hospital,red,"인천광역시 연수구 해돋이로 168, 401호 (송도동, 혜인프라자)",송도센트럴이비인후과의원,영업중,,운영중,20140428,,37.3909843,126.6508366
628,hospital,red,"인천광역시 연수구 송도문화로28번길 28, 203동 210호 (송도동, 글로벌 캠퍼스푸르지오 상가)",글로벌송도의원,영업중,,운영중,20140507,,37.3772435,126.6546055
629,hospital,red,"인천광역시 연수구 신송로 121 (송도동, 센타프라자 708호)",송도아이비의원,영업중,인천광역시 연수구 송도동 3번지 4호 센타프라자 708호,운영중,20140512,,37.3954504,126.6516179
630,hospital,red,"인천광역시 연수구 신송로 166, 4층 (송도동, 플러스원프라자)",서울삼성내과의원,영업중,인천광역시 연수구 송도동 20번지 14호 플러스원플라자 4층,운영중,20140721,,37.3954874,126.6521599
631,hospital,red,"인천광역시 연수구 신송로 166 (송도동, 플러스원프라자3층)",연세플러스소아청소년과의원,영업중,인천광역시 연수구 송도동 20번지 14호 플러스원플라자 302호,운영중,20140801,,37.3954874,126.6521599
632,hospital,red,"인천광역시 연수구 신송로 166, 7층 (송도동, 플러스원프라자)",연세마이미의원,영업중,인천광역시 연수구 송도동 20번지 14호 플러스원플라자 701호,운영중,20140814,,37.3954874,126.6521599
633,hospital,red,"인천광역시 연수구 신송로 164, 5층 (송도동, 아데니움프라자)",바른나무신경외과의원,영업중,인천광역시 연수구 송도동 20번지 18호 아데니움프라자 501호,운영중,20141017,,37.3954874,126.6521599
634,hospital,red,"인천광역시 연수구 송도문화로28번길 28, 204동 201호 (송도동, 글로벌캠퍼스)",연세튼튼소아청소년과의원,영업중,인천광역시 연수구 송도동 190번지 2호 글로벌캠퍼스 4-201호,운영중,20150203,,37.3772435,126.6546055
635,hospital,red,"인천광역시 연수구 해돋이로120번길 16, 201호 (송도동, 송도신도시풍림아이원 2단지 상가)",송도내과의원,영업중,송도동,운영중,20050930,,37.3933302,126.6519879
636,hospital,red,"인천광역시 연수구 컨벤시아대로130번길 14, 4층 (송도동, 송도 메디컬타워)",영재소아청소년과의원,영업중,,운영중,20150930,,37.3930369,126.6448037
637,hospital,red,"인천광역시 연수구 테크노파크로 113, 5층 (송도동, 프리스페이스)",마음의원,폐업,,폐업 등,20150824,20151221,37.387223,126.6438262
638,hospital,red,"인천광역시 연수구 센트럴로 160, 2층 (송도동, 송도센트럴파크푸르지오)",동안드림의원,영업중,,운영중,20150824,,37.3943277,126.640779
639,hospital,red,"인천광역시 연수구 하모니로 124 (송도동, 송도타운 302호 일부)",사과나무정신건강의학과의원,영업중,,운영중,20160223,,37.3788938,126.6388452
640,hospital,red,"인천광역시 연수구 송도국제대로 165 (송도동, 홈플러스송도점 지하1층)",송도닥터스의원,영업중,,운영중,20151005,,37.3848777,126.6587343
641,hospital,red,"인천광역시 연수구 송도문화로84번길 24 (송도동, 송도에듀포레푸르지오)",오렌지소아청소년과의원,영업중,,운영중,20161012,,37.3918673,126.6525059
642,hospital,red,"인천광역시 연수구 컨벤시아대로 81, 704 (일부)호 (송도동, 드림시티)",비엘에스의원,영업중,,운영중,20170814,,37.3949014,126.6501562
643,hospital,red,"인천광역시 연수구 송도과학로27번길 55, A(301)동 307, 308호 (송도동, 롯데캐슬캠퍼스타운)",와이삼성이비인후과의원,영업중,,운영중,20160517,,37.3880544,126.6651321
644,hospital,red,"인천광역시 연수구 컨벤시아대로 81, 704호 (송도동, 드림시티)",시카고성형외과의원,폐업,,폐업 등,20161201,20170404,37.3949014,126.6501562
645,hospital,red,"인천광역시 연수구 컨벤시아대로 165, 4층 (송도동, 동북아트레이드타워)",송도외과의원,영업중,,운영중,20170515,,37.392921,126.646044
646,hospital,red,"인천광역시 연수구 컨벤시아대로 165, 6층 (송도동)",의료법인 정강의료재단 JK위드미의원,영업중,인천광역시 연수구 송도동 6번지 10호 포스코타워-송도,운영중,20151210,,37.392921,126.646044
647,hospital,red,"인천광역시 연수구 해돋이로 167, 2, 3층 (송도동, 힐링플라자)",송도연세정형외과의원,영업중,,운영중,20160404,,37.3909843,126.6508366
648,hospital,red,"인천광역시 연수구 컨벤시아대로 81, 704호 (송도동, 드림시티)",시카고성형외과의원,폐업,,폐업 등,20161102,20161121,37.3949014,126.6501562
649,hospital,red,"인천광역시 연수구 컨벤시아대로130번길 14 (송도동, 플러스메디타워 301,303호)",하늘안과의원,영업중,"인천광역시 연수구 송도동 22번지 19호 플러스메디타워 301,303호",운영중,20150515,,37.3930369,126.6448037
650,hospital,red,"인천광역시 연수구 컨벤시아대로130번길 14, 4층 (송도동, 플러스메디타워)",휴먼피부과의원,영업중,"인천광역시 연수구 송도동 22번지 19호 401,402호(플러스메디타운)",운영중,20150508,,37.3930369,126.6448037
651,hospital,red,"인천광역시 연수구 송도국제대로 157, 405호일부,406호,407호 (송도동)",오네스타의원,영업중,인천광역시 연수구 송도동 168번지 2호 오네스타,운영중,20171122,,37.3848777,126.6587343
652,hospital,red,"인천광역시 연수구 컨벤시아대로230번길 42, 송도아라플라자 302호 (송도동)",아라소아청소년과의원,영업중,인천광역시 연수구 송도동 98번지 2호 송도아라플라자,운영중,20171220,,37.3902328,126.6311149
653,hospital,red,"인천광역시 연수구 해돋이로 168-15, 402호 (송도동, 글로벌시티프라자)",송도속내과의원,영업중,,운영중,20171020,,37.3962886,126.6461775
654,hospital,red,"인천광역시 연수구 컨벤시아대로 81, 701,704호 (송도동, 드림시티)",SnC시카고치과병원,영업중,,운영중,20130614,,37.3949014,126.6501562
655,hospital,red,"인천광역시 연수구 컨벤시아대로 69, 415호 (송도동, 송도 밀레니엄)",22세기서울치과병원,영업중,,운영중,20171018,,37.3956611,126.6509535
656,hospital,red,인천광역시 연수구 컨벤시아대로 69 (송도동),22세기서울치과병원,정상, ,운영중,20171019,,37.3955795,126.6511239
657,hospital,red,"인천광역시 연수구 신송로 122, 309호 (송도동, 송도프라자)",송도한의원,폐업,,폐업 등,20170324,20171130,37.3957141,126.6524444
658,hospital,red,인천광역시 연수구 컨벤시아대로 81 (송도동),더율한의원,영업중,인천광역시 연수구 송도동 3번지 2호 드림시티 403호,운영중,20150309,,37.394591,126.6497562
659,hospital,red,"인천광역시 연수구 해돋이로 168, 203호 (송도동, 혜인프라자)",송도본한의원,영업중,,운영중,20160118,,37.3909843,126.6508366
660,hospital,red,"인천광역시 연수구 송도과학로27번길 55, A동 301, 302호 (송도동, 캠퍼스타운애비뉴상가)",캠퍼스타운한의원,영업중,,운영중,20160719,,37.3880544,126.6651321
661,hospital,red,"인천광역시 연수구 컨벤시아대로130번길 14 (송도동, 송도 메디컬타워)",김상호한의원,영업중,,운영중,20151102,,37.3930369,126.6448037
662,hospital,red,"인천광역시 연수구 컨벤시아대로 81 (송도동, 드림시티 325호, 326호)",미올한의원,영업중,,운영중,20160222,,37.394591,126.6497562
663,hospital,red,"인천광역시 연수구 신송로 166, 402호 (송도동, 플러스원프라자)",경희밝은맥한의원,영업중,,운영중,20160621,,37.3954874,126.6521599
664,hospital,red,"인천광역시 연수구 송도문화로28번길 28, 204동 202호 (송도동, 글로벌캠퍼스푸르지오상가)",건강드림한의원,영업중,,운영중,20140516,,37.3772435,126.6546055
665,hospital,red,"인천광역시 연수구 해돋이로 168-5, 2층 (송도동, 송정프라자)",지씨한의원,영업중,인천광역시 연수구 송도동 21번지 12호,운영중,20140828,,37.3956315,126.6454366
666,hospital,red,"인천광역시 연수구 컨벤시아대로42번길 8, 102동 210호 (송도동, 코오롱더프라우)",삼대한의원,폐업,인천광역시 연수구 송도동 15번지 12호,폐업 등,20130531,20161201,37.39876,126.6521595
667,hospital,red,"인천광역시 연수구 센트럴로 194, C동 216,217호 (송도동, 더 샵 센트럴파크2차상가)",송도단비한의원,영업중,인천광역시 연수구 송도동 23번지 4호 2차상가 C동 C2게이트 216호 C동 216호,운영중,20130814,,37.3946302,126.6407177
668,hospital,red,"인천광역시 연수구 컨벤시아대로 69, 307호 (송도동, 밀레니엄프라자)",지인한의원,영업중,인천광역시 연수구 송도동 3번지 1호 밀레니엄빌딩 3층 307호,운영중,20110607,,37.3956611,126.6509535
669,hospital,red,"인천광역시 연수구 인천타워대로54번길 9 (송도동,에몬스프라자빌딩 3층 304호)",경희다인한의원,영업중,인천광역시 연수구 송도동 9번지 19호 에몬스프라자빌딩 3층 304호,운영중,20120307,,37.3788896,126.6460929
670,hospital,red,"인천광역시 연수구 신송로 122, 3층 309호 (송도동, 송도프라자)",송도한의원,폐업,송도동,폐업 등,20051212,20161114,37.3957141,126.6524444
671,hospital,red,"인천광역시 연수구 신송로 121, 401호 (송도동, 센타프라자)",청담한의원,영업중,인천광역시 연수구 송도동 3번지 4호 센타프라자 4층 401호,운영중,20101122,,37.3952607,126.6518754
672,hospital,red,"인천광역시 연수구 센트럴로 232 (송도동, 더샵센트럴파크I E동 211호)",조은물한의원,영업중,인천광역시 연수구 송도동 23번지 3호 더샵센트럴파크I E동 211호,운영중,20101130,,37.3968551,126.6376186
673,hospital,red,"인천광역시 연수구 해돋이로 107, H동 69,70호 (송도동, 더샵퍼스트월드상가)",송도함소아한의원,영업중,"인천광역시 연수구 송도동 4번지 1호 송도더퍼스트월드 H동 3층 69호, 70호",운영중,20091201,,37.3910848,126.6480396
674,hospital,red,"인천광역시 연수구 신송로 153, 더 마란츠타워 507호 (송도동)",이레한의원,영업중,인천광역시 연수구 송도동 21번지 38호 더 마란츠타워,운영중,20080723,,37.3954874,126.6521599
675,hospital,red,"인천광역시 연수구 해돋이로 116, 3층 (송도동, 센트럴프라자)",코스비한의원,영업중,송도동,운영중,20051205,,37.3921695,126.6497592
676,hospital,red,"인천광역시 연수구 신송로125번길 7, 301-1호 (송도동, 이리옴프라자)",어울림한의원,영업중,송도동,운영중,20061127,,37.3948805,126.6515593
677,hospital,red,"인천광역시 연수구 해돋이로120번길 16, 204,205호 (송도동, 풍림아이원2단지상가)",무지개한의원,영업중,송도동,운영중,20071012,,37.3933302,126.6519879
678,hospital,red,"인천광역시 연수구 신송로 153, 더 마란츠타워 607호 (송도동)",자윤한의원,영업중,인천광역시 연수구 송도동 21번지 38호 더 마란츠타워,운영중,20171220,,37.3954874,126.6521599
679,hospital,red,"인천광역시 연수구 신송로 121, 206호 (송도동, 센타프라자)",수한의원,영업중,인천광역시 연수구 송도동 3번지 4호 송도센타프라자,운영중,20171129,,37.3952607,126.6518754
680,hospital,red,"인천광역시 연수구 송도국제대로 157, 오네스타 401호, 402호 (송도동)",아이누리한의원,영업중,인천광역시 연수구 송도동 168번지 2호 오네스타,운영중,20171219,,37.3848777,126.6587343
681,hospital,red,"인천광역시 연수구 인천타워대로54번길 15-5, 301호 (송도동, 송도북일프라자)",송도세명한의원,영업중,,운영중,20060310,,37.3793471,126.6460011
682,hospital,red,"인천광역시 연수구 송도문화로28번길 28, 203동 215호 (송도동, 송도글로벌캠퍼스푸르지오)",자연한의원,영업중,,운영중,20170616,,37.3772435,126.6546055
683,hospital,red,"인천광역시 연수구 해돋이로 107, 58~60호 (송도동, 더샵퍼스트월드h동)",인천송도리아한의원,영업중,인천광역시 연수구 송도동 4번지 1호 더샵퍼스트월드H동 58~60호,운영중,20150422,,37.3910848,126.6480396
684,hospital,red,"인천광역시 연수구 해돋이로 161, 204호 (송도동, 세종프라자)",솔봄한의원,영업중,,운영중,20170602,,37.3909843,126.6508366
685,karaoke,green,"인천광역시 연수구 컨벤시아대로 81, 2층 225호 (송도동, 드림시티)",로꼬코인노래연습장,영업중,인천광역시 연수구 송도동 3-2번지 드림시티 225호,운영중,20161229,,37.3949014,126.6501562
686,karaoke,green,"인천광역시 연수구 송도과학로27번길 55 (송도동, 롯데캐슬캠퍼스타운)",나인 노래연습장,영업중,"인천광역시 연수구 송도동 149번지 롯데캐슬캠퍼스타운 301동 206,7호",운영중,20160706,,37.3880544,126.6651321
687,karaoke,green,"인천광역시 연수구 신송로125번길 13, 2층 205호 (송도동, 아크리아)",COIN짱동전노래연습장,영업중,인천광역시 연수구 송도동 3-6번지 205호,운영중,20161201,,37.3944978,126.6511844
688,karaoke,green,"인천광역시 연수구 컨벤시아대로 69, 218호 (송도동, 송도 밀레니엄)",호우로꼬동전노래연습장,영업중,인천광역시 연수구 송도동 3-1번지 밀레니엄 218호,운영중,20170706,,37.3956611,126.6509535
689,karaoke,green,"인천광역시 연수구 해돋이로 110  (송도동,5층)",SM 노래연습장,폐업,인천광역시 연수구 송도동 3-27번지 5층 ,폐업,20060103,20121022,37.3918919,126.6502646
690,karaoke,green,인천광역시 연수구 해돋이로 108 (송도동),스타노래연습장,폐업,"인천광역시 연수구 송도동 3-26번지 세진2차 501호, 502호 ",폐업,20060228,20120807,37.3916074,126.6505117
691,karaoke,green,"인천광역시 연수구 인천타워대로54번길 3, 205호 (송도동)",메트로 노래연습장,영업중,인천광역시 연수구 송도동 9-26번지 메트로프라자 205호,운영중,20120702,,37.3785302,126.6456342
692,karaoke,green,"인천광역시 연수구 해돋이로 110, 5층 (송도동)",와와노래연습장,폐업,인천광역시 연수구 송도동 3-27번지 5층 ,폐업,20121102,20140814,37.3918135,126.6503008
693,karaoke,green,"인천광역시 연수구 센트럴로 232, D동 201호 (송도동, 센트럴파크1상가동)",센트럴 뮤직파크,영업중,인천광역시 연수구 송도동 23-3번지 센트럴파크1상가동 D동 201호,운영중,20130706,,37.396669,126.6377988
694,karaoke,green,"인천광역시 연수구 컨벤시아대로 69, 308호 (송도동, 밀레니엄상가)",쟁반 노래연습장,영업중,인천광역시 연수구 송도동 3-1번지 밀레니엄상가 308호,운영중,20141016,,37.3956611,126.6509535
695,movie,blue,"인천광역시 연수구 송도과학로16번길 33-4, 3~4층 (송도동, 송도트리플스트리트)",메가박스(주) 송도지점 제1관,영업중,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 ,운영중,20170428,,37.3787776,126.6627003
696,movie,blue,"인천광역시 연수구 송도과학로16번길 33-4, 3~4층 (송도동, 송도트리플스트리트)",메가박스(주) 송도지점 COMFORT 제2관,영업중,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 ,운영중,20170428,,37.3787776,126.6627003
697,movie,blue,"인천광역시 연수구 송도과학로16번길 33-4, 3~4층 (송도동, 송도트리플스트리트)",메가박스(주) 송도지점 제3관,영업중,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 ,운영중,20170428,,37.3787776,126.6627003
698,movie,blue,"인천광역시 연수구 송도과학로16번길 33-4, 3~4층 (송도동, 송도트리플스트리트)",메가박스(주) 송도지점 제4관,영업중,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 ,운영중,20170428,,37.3787776,126.6627003
699,movie,blue,"인천광역시 연수구 송도과학로16번길 33-4, 3~4층 (송도동, 송도트리플스트리트)",메가박스(주) 송도지점 제5관,영업중,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 ,운영중,20170428,,37.3787776,126.6627003
700,movie,blue,"인천광역시 연수구 송도과학로16번길 33-4, 3~4층 (송도동, 송도트리플스트리트)",메가박스(주) 송도지점 MX관,영업중,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 ,운영중,20170428,,37.3787776,126.6627003
701,movie,blue,"인천광역시 연수구 송도과학로16번길 33-4, 3~4층 (송도동, 송도트리플스트리트)",메가박스(주) 송도지점 제7관,영업중,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 ,운영중,20170428,,37.3787776,126.6627003
702,movie,blue,"인천광역시 연수구 송도과학로16번길 33-4 (송도동, 송도트리플스트리트)",메가박스(주) 송도지점 제8관,영업중,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 ,운영중,20170428,,37.3787776,126.6627003
